,longitude,latitude,total_rooms,house_value
13189,-117.71,34.08,1276,134300
13190,-117.71,34.07,1840,129200
13191,-117.69,34.08,4255,142500
13192,-117.69,34.07,3222,131000
13193,-117.69,34.07,4055,136000
13194,-117.69,34.08,4136,128200
13195,-117.71,34.07,1948,139300
13196,-117.7,34.08,4674,137300
13197,-117.7,34.07,1552,128400
13198,-117.69,34.06,873,114400
13199,-117.69,34.06,1881,144000
13200,-117.7,34.06,2054,150000
13201,-117.7,34.06,732,95300
13202,-117.71,34.06,2127,91300
13203,-117.68,34.05,1859,187500
13204,-117.69,34.05,1875,128900
13205,-117.7,34.05,2834,162500
13206,-117.71,34.06,1458,160400
13207,-117.71,34.05,2281,130500
13208,-117.72,34.05,2220,104300
13209,-117.72,34.05,1841,107000
13210,-117.69,34.04,4459,182600
13211,-117.7,34.04,5301,163000
13212,-117.71,34.04,1950,222100
13213,-117.71,34.04,4098,231800
13214,-117.72,34.03,2902,161800
13215,-117.72,34.02,1781,236800
13216,-117.73,34.01,2340,213000
13217,-117.72,34.0,4363,179700
13218,-117.68,34.0,3761,225400
13219,-117.69,34.0,707,111600
13220,-117.7,34.0,4905,193100
13221,-117.71,34.02,12689,157700
13222,-117.71,34.03,3467,164400
13223,-117.67,34.03,8561,165500
13224,-117.68,34.03,2859,124300
13225,-117.69,34.03,6374,162500
13226,-117.68,34.01,7326,123500
13227,-117.69,34.01,2598,95600
13228,-117.68,34.15,1033,213500
13229,-117.66,34.15,3430,360100
13230,-117.64,34.15,2896,392900
13231,-117.68,34.15,4082,286300
13232,-117.68,34.14,4791,277000
13233,-117.66,34.14,3628,325000
13234,-117.66,34.14,1692,310500
13235,-117.66,34.15,2524,395500
13236,-117.65,34.14,2196,354000
13237,-117.69,34.13,2915,345400
13238,-117.67,34.13,2846,304100
13239,-117.66,34.13,3229,307100
13240,-117.67,34.12,3162,191700
13241,-117.66,34.13,3995,254100
13242,-117.66,34.12,2272,390500
13243,-117.65,34.14,3877,406700
13244,-117.65,34.13,2121,255900
13245,-117.65,34.12,3006,242700
13246,-117.63,34.12,4323,226800
13247,-117.64,34.12,3605,202900
13248,-117.65,34.11,2927,176600
13249,-117.64,34.11,2129,146900
13250,-117.63,34.11,2674,165600
13251,-117.69,34.11,2427,119300
13252,-117.68,34.12,2181,259400
13253,-117.68,34.11,3190,208600
13254,-117.66,34.12,3853,251100
13255,-117.66,34.11,3445,230500
13256,-117.65,34.12,2298,239000
13257,-117.65,34.11,2788,233500
13258,-117.69,34.1,3759,137500
13259,-117.68,34.1,7392,163000
13260,-117.67,34.1,1263,174000
13261,-117.67,34.1,2969,155700
13262,-117.65,34.1,1688,136400
13263,-117.66,34.1,1971,145300
13264,-117.66,34.1,1855,150000
13265,-117.65,34.1,1461,106000
13266,-117.68,34.09,1547,148800
13267,-117.67,34.09,4418,101000
13268,-117.66,34.09,1151,166300
13269,-117.66,34.09,2462,162500
13270,-117.66,34.09,1426,151500
13271,-117.65,34.09,2446,145600
13272,-117.62,34.13,3216,158800
13273,-117.62,34.11,1869,243900
13274,-117.62,34.11,2561,192800
13275,-117.63,34.1,4799,122800
13276,-117.63,34.09,3557,114100
13277,-117.64,34.09,2839,121300
13278,-117.65,34.09,1214,116300
13279,-117.65,34.1,1526,115800
13280,-117.65,34.1,2808,139300
13281,-117.68,34.08,5662,137300
13282,-117.68,34.08,2459,137200
13283,-117.67,34.07,1840,123400
13284,-117.68,34.07,2626,135000
13285,-117.68,34.07,1775,121300
13286,-117.65,34.08,2621,166400
13287,-117.65,34.08,2750,144900
13288,-117.66,34.07,2454,139600
13289,-117.66,34.06,4043,114900
13290,-117.66,34.07,2072,137000
13291,-117.66,34.07,2081,138100
13292,-117.66,34.08,1485,141000
13293,-117.66,34.08,3659,157200
13294,-117.64,34.08,2576,130400
13295,-117.64,34.07,1970,122800
13296,-117.65,34.08,2264,144300
13297,-117.65,34.08,1609,158200
13298,-117.64,34.08,1254,118000
13299,-117.64,34.08,1987,122600
13300,-117.63,34.08,1810,111700
13301,-117.63,34.07,2650,106700
13302,-117.62,34.07,4061,127000
13303,-117.62,34.08,1372,116300
13304,-117.63,34.09,3490,126200
13305,-117.62,34.09,3271,132000
13306,-117.62,34.08,2626,111800
13307,-117.62,34.08,2801,136000
13308,-117.61,34.08,3550,128800
13309,-117.61,34.09,1945,135500
13310,-117.61,34.09,2000,144000
13311,-117.61,34.08,4427,158700
13312,-117.6,34.08,2700,159800
13313,-117.65,34.07,2501,113200
13314,-117.65,34.07,1041,117200
13315,-117.65,34.06,465,112500
13316,-117.62,34.07,6009,128900
13317,-117.64,34.07,2787,98100
13318,-117.64,34.07,2450,111200
13319,-117.64,34.07,1644,108300
13320,-117.67,34.06,1592,110400
13321,-117.66,34.06,1405,91800
13322,-117.65,34.06,1171,90500
13323,-117.64,34.06,763,79200
13324,-117.64,34.06,637,85700
13325,-117.63,34.06,1210,88300
13326,-117.66,34.05,2341,104000
13327,-117.66,34.05,960,108600
13328,-117.66,34.05,5129,113600
13329,-117.67,34.04,3260,162000
13330,-117.66,34.04,2081,147600
13331,-117.66,34.05,2644,147500
13332,-117.65,34.04,3393,151000
13333,-117.66,34.04,3657,159900
13334,-117.67,34.05,2833,167500
13335,-117.67,34.04,2295,194300
13336,-117.67,34.04,1543,99700
13337,-117.68,34.04,574,186500
13338,-117.65,34.02,2107,159100
13339,-117.66,34.03,2137,185500
13340,-117.67,34.02,3042,178500
13341,-117.66,34.02,3358,207900
13342,-117.65,34.03,4420,149100
13343,-117.65,34.04,2360,100000
13344,-117.64,34.05,1129,96900
13345,-117.64,34.05,1407,95700
13346,-117.64,34.03,2050,137000
13347,-117.64,34.04,1801,102500
13348,-117.64,34.03,3194,159100
13349,-117.64,34.02,4887,158000
13350,-117.63,34.02,4864,175400
13351,-117.62,34.02,4265,195100
13352,-117.62,34.03,3942,176000
13353,-117.62,34.02,2040,164100
13354,-117.61,34.02,1791,170300
13355,-117.6,34.02,2103,160400
13356,-117.6,34.03,1499,175400
13357,-117.62,34.05,883,103600
13358,-117.61,34.04,4116,150200
13359,-117.66,34.02,5616,202300
13360,-117.64,34.02,248,416700
13361,-117.61,34.01,352,500000
13362,-117.61,34.02,63,275000
13363,-117.64,33.99,1005,181300
13364,-117.66,34.0,1387,201100
13365,-117.6,33.98,1225,225000
13366,-117.63,33.94,447,183300
13367,-117.58,34.0,7544,245200
13368,-117.57,34.15,12806,343100
13369,-117.57,34.13,6135,225200
13370,-117.54,34.12,17577,181800
13371,-117.54,34.11,2114,131500
13372,-117.51,34.14,2455,191700
13373,-117.5,34.12,11965,191700
13374,-117.51,34.16,718,315000
13375,-117.55,34.14,5710,206300
13376,-117.59,34.16,9467,361400
13377,-117.58,34.14,11818,231700
13378,-117.62,34.15,13556,311500
13379,-117.61,34.14,15809,245600
13380,-117.61,34.13,8416,164600
13381,-117.61,34.12,6709,156900
13382,-117.59,34.13,20263,169600
13383,-117.58,34.11,11635,157600
13384,-117.6,34.11,6025,155700
13385,-117.56,34.12,6956,178700
13386,-117.56,34.12,5351,181300
13387,-117.61,34.1,18956,132600
13388,-117.59,34.1,3646,139300
13389,-117.58,34.1,6360,127800
13390,-117.58,34.09,754,100800
13391,-117.59,34.09,2401,120400
13392,-117.57,34.07,2152,118800
13393,-117.59,34.03,3443,161400
13394,-117.59,34.02,1463,152500
13395,-117.58,34.02,5998,174800
13396,-117.57,34.02,6933,158900
13397,-117.53,34.06,5605,116400
13398,-117.53,34.1,2185,103000
13399,-117.42,34.13,11587,141900
13400,-117.43,34.12,5954,134100
13401,-117.45,34.13,5058,119000
13402,-117.46,34.14,714,116100
13403,-117.47,34.12,10565,141000
13404,-117.46,34.1,908,93500
13405,-117.46,34.1,1759,108800
13406,-117.46,34.09,4711,101600
13407,-117.48,34.09,3170,99200
13408,-117.48,34.09,1650,98600
13409,-117.48,34.1,2287,90600
13410,-117.46,34.08,3830,120700
13411,-117.46,34.07,3155,113400
13412,-117.48,34.08,1922,117400
13413,-117.48,34.08,1834,106400
13414,-117.47,34.07,1017,112500
13415,-117.42,34.06,2532,143100
13416,-117.46,34.06,2831,195600
13417,-117.47,34.06,1379,125000
13418,-117.49,34.05,1483,207700
13419,-117.5,34.04,3958,154700
13420,-117.5,34.04,3428,143400
13421,-117.49,34.04,6034,143700
13422,-117.46,34.04,12870,147300
13423,-117.38,34.14,10804,161400
13424,-117.4,34.15,12156,149200
13425,-117.4,34.18,1769,181800
13426,-117.38,34.2,193,137500
13427,-117.45,34.11,6356,121700
13428,-117.45,34.1,4288,105800
13429,-117.45,34.1,5571,91100
13430,-117.42,34.11,4261,111900
13431,-117.42,34.1,3977,115400
13432,-117.43,34.1,1345,99500
13433,-117.43,34.11,4109,109800
13434,-117.43,34.1,1898,89900
13435,-117.44,34.1,1614,95100
13436,-117.44,34.09,3477,97400
13437,-117.44,34.09,3598,113800
13438,-117.44,34.08,5024,116400
13439,-117.42,34.09,3193,128300
13440,-117.42,34.08,2300,127700
13441,-117.43,34.08,3207,127400
13442,-117.43,34.09,3172,120200
13443,-117.42,34.08,4460,127500
13444,-117.43,34.08,4563,121700
13445,-117.45,34.07,3465,113500
13446,-117.43,34.07,2453,95300
13447,-117.41,34.11,6758,105500
13448,-117.41,34.1,4937,92000
13449,-117.4,34.08,3622,105400
13450,-117.41,34.08,1541,95600
13451,-117.41,34.09,3300,130600
13452,-117.41,34.1,1362,102000
13453,-117.41,34.11,3999,105500
13454,-117.4,34.11,1933,128100
13455,-117.39,34.11,2987,138900
13456,-117.39,34.11,1140,132700
13457,-117.38,34.11,1497,96300
13458,-117.38,34.11,3179,101200
13459,-117.39,34.1,7184,103800
13460,-117.39,34.1,1000,112500
13461,-117.39,34.13,2228,119800
13462,-117.38,34.13,2903,112900
13463,-117.37,34.13,2681,118500
13464,-117.38,34.13,1326,107800
13465,-117.37,34.13,1893,140800
13466,-117.38,34.12,5959,105200
13467,-117.39,34.12,5059,140500
13468,-117.38,34.09,3955,127600
13469,-117.36,34.09,3616,95500
13470,-117.37,34.08,2029,115000
13471,-117.38,34.08,5684,112600
13472,-117.38,34.07,1156,122400
13473,-117.37,34.07,50,262500
13474,-117.36,34.08,8866,125800
13475,-117.4,34.09,6190,133200
13476,-117.39,34.09,5736,130700
13477,-117.39,34.07,1966,122700
13478,-117.39,34.07,1387,96800
13479,-117.4,34.07,2879,88100
13480,-117.37,34.1,2087,86100
13481,-117.37,34.1,3404,91300
13482,-117.35,34.12,5640,126500
13483,-117.36,34.11,2969,107100
13484,-117.37,34.12,3190,118200
13485,-117.37,34.13,5877,133200
13486,-117.35,34.13,3920,132000
13487,-117.36,34.1,2819,87600
13488,-117.36,34.1,2587,88600
13489,-117.36,34.1,1904,92800
13490,-117.38,34.06,3139,112300
13491,-117.4,34.06,5451,101600
13492,-117.4,34.04,1906,81800
13493,-117.39,34.04,2919,96400
13494,-117.35,34.04,2991,146800
13495,-117.35,34.17,1905,79200
13496,-117.34,34.16,1606,72700
13497,-117.33,34.15,1473,67800
13498,-117.32,34.14,1691,66600
13499,-117.33,34.14,1646,69700
13500,-117.34,34.14,1834,81600
13501,-117.35,34.15,2699,84500
13502,-117.35,34.16,1717,73400
13503,-117.32,34.13,1837,70400
13504,-117.32,34.12,2868,70500
13505,-117.32,34.12,2210,66400
13506,-117.33,34.12,933,69000
13507,-117.33,34.13,2335,93200
13508,-117.33,34.13,3009,72400
13509,-117.34,34.13,1494,70600
13510,-117.34,34.13,331,70300
13511,-117.32,34.11,1462,68100
13512,-117.32,34.11,1229,67300
13513,-117.33,34.12,1703,70400
13514,-117.34,34.12,1008,105600
13515,-117.34,34.11,2912,90600
13516,-117.35,34.11,2104,88400
13517,-117.34,34.1,11827,103800
13518,-117.35,34.09,5983,111500
13519,-117.35,34.2,9269,133200
13520,-117.38,34.22,774,221300
13521,-117.41,34.24,1160,164300
13522,-117.41,34.23,889,155000
13523,-117.28,34.17,3106,122200
13524,-117.28,34.17,3728,86800
13525,-117.29,34.17,4174,88300
13526,-117.3,34.18,2685,111100
13527,-117.3,34.17,2483,89700
13528,-117.31,34.17,2795,87100
13529,-117.32,34.17,5661,106500
13530,-117.3,34.18,2526,137100
13531,-117.32,34.19,1068,109000
13532,-117.34,34.18,2914,124900
13533,-117.33,34.17,4718,119900
13534,-117.33,34.17,3616,106300
13535,-117.32,34.16,711,131000
13536,-117.31,34.15,5747,122200
13537,-117.3,34.15,1607,115000
13538,-117.3,34.15,740,88000
13539,-117.3,34.15,961,85500
13540,-117.3,34.14,1781,89000
13541,-117.31,34.14,1487,86100
13542,-117.31,34.14,2011,89400
13543,-117.31,34.15,2037,96000
13544,-117.3,34.15,942,90800
13545,-117.31,34.13,1287,65500
13546,-117.3,34.12,1127,64800
13547,-117.31,34.12,1412,70900
13548,-117.31,34.13,1622,68500
13549,-117.31,34.13,1076,66400
13550,-117.3,34.11,525,67000
13551,-117.31,34.11,1208,64000
13552,-117.31,34.11,851,64900
13553,-117.31,34.11,1105,64100
13554,-117.31,34.1,1457,68100
13555,-117.3,34.1,589,63400
13556,-117.31,34.1,2899,69500
13557,-117.32,34.1,2053,78800
13558,-117.32,34.1,801,59700
13559,-117.3,34.09,1051,75200
13560,-117.31,34.09,1336,73700
13561,-117.27,34.16,2894,159700
13562,-117.28,34.15,1734,122200
13563,-117.28,34.15,1981,97400
13564,-117.29,34.15,1811,97000
13565,-117.29,34.16,2458,99100
13566,-117.28,34.16,2469,122100
13567,-117.28,34.16,2028,90700
13568,-117.28,34.15,2170,135000
13569,-117.28,34.14,2364,93300
13570,-117.29,34.14,1683,97300
13571,-117.29,34.15,1820,102600
13572,-117.28,34.14,2190,81900
13573,-117.29,34.14,1598,82900
13574,-117.29,34.14,1717,97600
13575,-117.29,34.14,1989,90000
13576,-117.3,34.14,1454,88100
13577,-117.28,34.13,2469,77100
13578,-117.28,34.13,2077,76800
13579,-117.3,34.13,1859,79500
13580,-117.29,34.13,2424,77900
13581,-117.28,34.12,2991,70600
13582,-117.29,34.12,2198,65800
13583,-117.29,34.13,2337,75800
13584,-117.3,34.13,2115,71500
13585,-117.3,34.12,1018,66900
13586,-117.28,34.12,2456,66100
13587,-117.29,34.12,1648,68200
13588,-117.29,34.12,1369,72100
13589,-117.3,34.12,1629,63500
13590,-117.29,34.11,1498,70800
13591,-117.29,34.11,2014,78800
13592,-117.29,34.11,2426,68000
13593,-117.28,34.11,1573,69500
13594,-117.29,34.1,1204,71300
13595,-117.29,34.09,1451,68300
13596,-117.3,34.1,60,75000
13597,-117.28,34.09,376,90800
13598,-117.3,34.07,567,73300
13599,-117.25,34.16,1516,159400
13600,-117.25,34.16,1709,116600
13601,-117.25,34.16,2707,91500
13602,-117.25,34.15,1770,97600
13603,-117.26,34.15,2271,88300
13604,-117.26,34.16,3538,98000
13605,-117.26,34.17,1937,123700
13606,-117.27,34.17,30,250000
13607,-117.25,34.15,7935,88800
13608,-117.25,34.14,5163,114500
13609,-117.27,34.14,3795,96400
13610,-117.27,34.14,1517,97600
13611,-117.27,34.15,1490,95300
13612,-117.25,34.13,2898,90000
13613,-117.25,34.13,2498,83400
13614,-117.26,34.13,2403,72100
13615,-117.26,34.13,3521,87500
13616,-117.27,34.12,2209,78800
13617,-117.27,34.13,1298,83800
13618,-117.27,34.13,3337,87800
13619,-117.25,34.13,861,88200
13620,-117.25,34.12,3107,72600
13621,-117.25,34.11,2910,70800
13622,-117.27,34.12,2896,70200
13623,-117.27,34.12,954,87500
13624,-117.25,34.11,2173,67700
13625,-117.26,34.11,1210,59300
13626,-117.27,34.11,567,62900
13627,-117.27,34.1,3904,78000
13628,-117.33,34.09,1960,84500
13629,-117.33,34.08,2240,86700
13630,-117.33,34.08,2267,95200
13631,-117.33,34.07,2086,89200
13632,-117.34,34.07,1851,90500
13633,-117.34,34.08,1380,93700
13634,-117.34,34.08,4924,99400
13635,-117.32,34.09,1585,75300
13636,-117.32,34.09,1129,78600
13637,-117.32,34.08,1359,85500
13638,-117.32,34.08,1308,84000
13639,-117.32,34.07,1226,76900
13640,-117.32,34.06,802,63500
13641,-117.33,34.05,613,73100
13642,-117.33,34.06,530,67000
13643,-117.33,34.06,732,68200
13644,-117.33,34.06,755,65000
13645,-117.32,34.06,476,73100
13646,-117.31,34.08,1697,74600
13647,-117.31,34.08,2011,69900
13648,-117.31,34.07,2936,70900
13649,-117.32,34.07,971,84000
13650,-117.31,34.08,953,81500
13651,-117.31,34.05,7423,88300
13652,-117.33,34.04,1837,116700
13653,-117.33,34.03,1582,106300
13654,-117.31,34.04,2481,134600
13655,-117.31,34.04,2785,149500
13656,-117.3,34.05,2155,95800
13657,-117.3,34.05,4672,115700
13658,-117.29,34.06,1971,111500
13659,-117.28,34.06,1658,136700
13660,-117.32,34.02,1779,123100
13661,-117.33,34.03,2342,123700
13662,-117.32,34.03,3853,122400
13663,-117.31,34.03,1966,134500
13664,-117.31,34.03,1199,151600
13665,-117.31,34.02,1634,129300
13666,-117.29,34.03,8185,197700
13667,-117.27,34.09,848,79300
13668,-117.27,34.08,1093,73000
13669,-117.25,34.08,2981,85800
13670,-117.25,34.07,3067,78800
13671,-117.27,34.07,418,82100
13672,-117.24,34.04,3362,214500
13673,-117.25,34.04,5761,161100
13674,-117.27,34.05,1703,138200
13675,-117.27,34.06,5258,85700
13676,-117.25,34.06,4503,93000
13677,-117.25,34.06,5009,106500
13678,-117.24,34.04,1775,223900
13679,-117.24,34.04,4289,165100
13680,-117.24,34.06,3603,93300
13681,-117.23,34.15,5036,137200
13682,-117.23,34.14,2577,129400
13683,-117.24,34.14,2383,107500
13684,-117.24,34.15,3847,128400
13685,-117.24,34.15,2041,140200
13686,-117.21,34.14,1613,140700
13687,-117.22,34.15,2524,159300
13688,-117.2,34.15,1859,173200
13689,-117.2,34.14,2647,160000
13690,-117.2,34.14,1920,144800
13691,-117.24,34.13,1203,87500
13692,-117.24,34.13,3774,98900
13693,-117.23,34.12,4464,81600
13694,-117.23,34.13,1145,68700
13695,-117.22,34.13,5951,110200
13696,-117.2,34.13,3998,126700
13697,-117.22,34.12,2457,82500
13698,-117.21,34.13,3037,92900
13699,-117.2,34.12,3532,113900
13700,-117.24,34.12,2654,72300
13701,-117.24,34.11,1920,73200
13702,-117.23,34.11,1162,81300
13703,-117.23,34.12,1439,73500
13704,-117.23,34.11,2170,78300
13705,-117.22,34.12,2512,77200
13706,-117.22,34.11,2972,80400
13707,-117.21,34.12,1677,90900
13708,-117.21,34.11,1245,89400
13709,-117.21,34.11,1757,90900
13710,-117.19,34.1,2167,97700
13711,-117.21,34.08,5749,143100
13712,-117.22,34.07,3065,129200
13713,-117.17,34.12,3867,164400
13714,-117.12,34.1,96,162500
13715,-117.17,34.12,15695,173900
13716,-117.18,34.08,2243,90300
13717,-117.19,34.08,2467,84700
13718,-117.19,34.08,4458,126500
13719,-117.18,34.07,1258,97400
13720,-117.18,34.07,1306,75300
13721,-117.18,34.07,1347,112500
13722,-117.18,34.06,1953,85100
13723,-117.18,34.06,699,81900
13724,-117.19,34.06,1467,72800
13725,-117.19,34.07,2374,72500
13726,-117.18,34.06,954,100000
13727,-117.19,34.06,6107,102700
13728,-117.18,34.05,3436,122300
13729,-117.17,34.05,4007,149300
13730,-117.18,34.04,1766,140700
13731,-117.18,34.05,1820,137000
13732,-117.19,34.05,1949,117600
13733,-117.19,34.05,1688,117800
13734,-117.19,34.05,3007,134600
13735,-117.2,34.04,1587,173400
13736,-117.2,34.04,1762,153200
13737,-117.21,34.04,3063,224700
13738,-117.21,34.05,2904,137500
13739,-117.18,34.04,2492,152800
13740,-117.19,34.03,2223,152400
13741,-117.19,34.03,2513,182400
13742,-117.19,34.03,856,381800
13743,-117.16,34.08,5306,135800
13744,-117.17,34.07,6573,108000
13745,-117.17,34.08,1473,138100
13746,-117.15,34.07,1852,129800
13747,-117.14,34.07,5542,162000
13748,-117.14,34.06,3057,141100
13749,-117.15,34.06,3670,127400
13750,-117.14,34.05,2634,204100
13751,-117.15,34.05,1442,162300
13752,-117.16,34.05,3215,149900
13753,-117.17,34.05,2877,121500
13754,-117.15,34.04,2845,283100
13755,-117.16,34.06,2101,117200
13756,-117.16,34.06,2285,94300
13757,-117.14,34.01,7561,269600
13758,-117.15,34.03,2832,237200
13759,-117.15,34.03,5305,217100
13760,-117.17,34.03,4583,230600
13761,-117.09,34.01,106,131300
13762,-117.09,34.07,6260,103000
13763,-117.12,34.06,281,120800
13764,-117.13,34.06,3078,163200
13765,-117.13,34.07,2405,86900
13766,-117.08,34.08,45,500001
13767,-117.12,34.04,2495,146600
13768,-117.07,34.05,5764,173200
13769,-117.03,34.07,3784,220300
13770,-117.02,34.03,4415,191600
13771,-117.03,34.02,3909,121000
13772,-117.01,34.01,5592,135200
13773,-116.98,34.05,2290,316700
13774,-117.05,34.04,3967,111800
13775,-117.1,34.03,4144,96000
13776,-117.08,34.03,3862,115700
13777,-117.08,34.02,3111,122800
13778,-117.06,34.02,3912,116300
13779,-117.05,34.02,3098,106700
13780,-117.05,34.01,5484,116700
13781,-117.04,34.02,4663,103500
13782,-117.05,34.03,3009,104600
13783,-117.06,34.03,1945,126200
13784,-117.03,34.03,3501,113500
13785,-117.04,34.03,3375,92000
13786,-117.04,34.04,3474,98300
13787,-117.29,35.54,7922,40400
13788,-117.37,34.59,8193,35000
13789,-117.62,34.44,8884,140200
13790,-117.56,34.42,4264,138800
13791,-117.51,34.41,2884,119600
13792,-117.44,34.45,6068,130900
13793,-117.54,34.47,6712,126500
13794,-117.5,34.66,1319,84900
13795,-117.42,34.59,5445,69500
13796,-117.41,34.58,859,57900
13797,-117.4,34.58,755,64700
